UserID,total_courses,total_spending,avg_spending,diversity_score,preferred_category,preferred_level,avg_course_rating,user_age,user_gender,Cluster,Segment
U02249,2,117.68,58.84,2,3,0,2.59,25,0,2,Budget Learners
U02250,13,1422.4,109.41538461538462,8,8,0,3.303076923076923,19,0,1,Explorer Learners
U02251,1,0.0,0.0,1,1,0,3.15,35,1,0,Casual Learners
U02252,2,0.0,0.0,2,4,0,2.6399999999999997,29,0,2,Budget Learners
U02253,1,0.0,0.0,1,8,0,2.01,22,0,2,Budget Learners
U02254,15,860.5699999999999,57.37133333333333,11,1,2,2.8579999999999997,17,0,1,Explorer Learners
U02255,2,89.59,44.795,1,0,1,3.16,18,0,2,Budget Learners
U02256,1,0.0,0.0,1,2,0,2.38,16,0,2,Budget Learners
U02257,1,0.0,0.0,1,3,2,3.6,19,0,2,Budget Learners
U02258,16,1617.15,101.071875,10,1,0,3.14,21,1,1,Explorer Learners
U02259,2,119.04,59.52,2,1,0,2.95,32,0,2,Budget Learners
U02260,1,346.71,346.71,1,10,0,1.23,16,0,3,Premium Specialists
U02261,1,0.0,0.0,1,9,1,1.28,26,1,0,Casual Learners
U02262,3,0.0,0.0,3,3,1,3.61,31,0,2,Budget Learners
U02263,1,346.71,346.71,1,10,0,1.23,29,0,3,Premium Specialists
U02264,2,415.51,207.755,2,0,1,2.195,28,0,3,Premium Specialists
U02265,2,394.26,197.13,2,2,1,1.745,33,1,3,Premium Specialists
U02266,1,490.9,490.9,1,0,1,4.55,21,1,3,Premium Specialists
U02267,1,0.0,0.0,1,2,2,3.93,19,1,0,Casual Learners
U02268,2,0.0,0.0,2,3,0,2.305,29,0,2,Budget Learners
U02269,1,0.0,0.0,1,5,2,4.66,32,1,0,Casual Learners
U02270,3,487.92,162.64000000000001,3,1,0,3.313333333333333,21,1,0,Casual Learners
U02271,2,57.32,28.66,2,4,0,4.595000000000001,20,1,0,Casual Learners
U02272,1,0.0,0.0,1,2,0,2.38,23,0,2,Budget Learners
U02273,1,0.0,0.0,1,8,0,4.79,28,1,0,Casual Learners
U02274,2,177.34,88.67,2,4,0,4.17,16,1,0,Casual Learners
U02275,2,0.0,0.0,2,5,0,4.725,23,0,2,Budget Learners
U02276,1,0.0,0.0,1,6,0,1.59,34,0,2,Budget Learners
U02277,1,0.0,0.0,1,2,2,3.93,28,1,0,Casual Learners
U02278,1,0.0,0.0,1,8,0,2.01,20,1,0,Casual Learners
U02279,1,0.0,0.0,1,11,1,2.2,29,0,2,Budget Learners
U02280,2,415.51,207.755,2,0,1,3.7750000000000004,26,0,3,Premium Specialists
U02281,1,276.37,276.37,1,4,0,2.72,34,1,3,Premium Specialists
U02282,1,0.0,0.0,1,4,0,2.61,25,0,2,Budget Learners
U02283,1,0.0,0.0,1,5,1,2.14,16,1,0,Casual Learners
U02284,13,1127.8899999999999,86.76076923076923,8,11,1,3.0453846153846156,28,1,1,Explorer Learners
U02285,2,177.34,88.67,2,5,0,3.385,28,0,2,Budget Learners
U02286,1,326.02,326.02,1,1,2,2.69,32,0,3,Premium Specialists
U02287,1,212.39,212.39,1,5,0,3.15,22,1,0,Casual Learners
U02288,15,1437.73,95.84866666666667,10,2,0,3.0020000000000002,32,0,1,Explorer Learners
U02289,1,0.0,0.0,1,1,0,2.0,15,1,0,Casual Learners
U02290,15,1052.32,70.15466666666666,10,8,0,3.046666666666667,25,1,1,Explorer Learners
U02291,2,57.32,28.66,2,8,0,4.765000000000001,31,0,2,Budget Learners
U02292,1,0.0,0.0,1,4,0,1.52,30,1,0,Casual Learners
U02293,1,487.92,487.92,1,1,0,3.64,30,0,3,Premium Specialists
U02294,1,53.86,53.86,1,6,1,2.47,26,1,0,Casual Learners
U02295,1,0.0,0.0,1,3,1,3.65,33,1,0,Casual Learners
U02296,1,342.61,342.61,1,10,2,4.84,27,0,3,Premium Specialists
U02297,1,472.28,472.28,1,9,1,4.74,28,1,3,Premium Specialists
U02298,1,119.04,119.04,1,6,2,2.75,22,0,2,Budget Learners
U02299,2,0.0,0.0,2,2,1,4.13,35,0,2,Budget Learners
U02300,15,1511.0,100.73333333333333,9,4,1,2.9766666666666666,35,1,1,Explorer Learners
U02301,13,547.67,42.128461538461536,8,3,1,3.4353846153846157,18,0,1,Explorer Learners
U02302,2,285.05,142.525,2,1,1,1.935,30,1,0,Casual Learners
U02303,1,0.0,0.0,1,2,1,4.94,34,1,0,Casual Learners
U02304,1,0.0,0.0,1,9,1,1.28,21,1,0,Casual Learners
U02305,1,342.61,342.61,1,10,2,4.84,19,0,3,Premium Specialists
U02306,13,1824.4,140.33846153846156,9,1,1,3.303076923076923,18,0,1,Explorer Learners
U02307,1,248.1,248.1,1,0,1,1.2,22,1,3,Premium Specialists
U02308,1,0.0,0.0,1,8,0,2.98,15,0,2,Budget Learners
U02309,3,95.21000000000001,31.736666666666668,2,11,0,2.5433333333333334,23,0,2,Budget Learners
U02310,1,0.78,0.78,1,7,0,3.89,15,1,0,Casual Learners
U02311,3,117.68,39.22666666666667,2,3,2,3.426666666666667,23,0,2,Budget Learners
U02312,1,0.0,0.0,1,2,2,3.93,28,1,0,Casual Learners
U02313,1,0.0,0.0,1,4,0,2.61,24,0,2,Budget Learners
U02314,1,177.34,177.34,1,5,0,3.89,29,1,0,Casual Learners
U02315,14,888.7900000000001,63.48500000000001,8,6,1,3.3264285714285715,34,1,1,Explorer Learners
U02316,2,415.61,207.805,2,0,2,2.685,31,0,3,Premium Specialists
U02317,2,57.32,28.66,2,8,0,3.375,18,1,0,Casual Learners
U02318,1,285.05,285.05,1,1,1,1.96,24,0,3,Premium Specialists
U02319,1,248.1,248.1,1,0,1,1.2,24,0,3,Premium Specialists
U02320,3,212.39,70.79666666666667,3,5,0,2.73,17,1,0,Casual Learners
U02321,2,589.96,294.98,2,3,0,3.6550000000000002,26,0,3,Premium Specialists
U02322,1,0.0,0.0,1,2,2,1.91,28,0,2,Budget Learners
U02323,1,37.89,37.89,1,11,0,1.3,29,0,2,Budget Learners
U02324,3,326.02,108.67333333333333,3,1,2,2.7733333333333334,34,0,2,Budget Learners
U02325,1,177.34,177.34,1,5,0,3.89,15,1,0,Casual Learners
U02326,2,580.49,290.245,1,0,1,3.615,32,1,3,Premium Specialists
U02327,1,0.0,0.0,1,3,1,3.65,29,1,0,Casual Learners
U02328,3,415.51,138.50333333333333,3,0,2,3.276666666666667,22,0,2,Budget Learners
U02329,1,0.0,0.0,1,8,2,4.11,35,1,0,Casual Learners
U02330,1,0.0,0.0,1,11,1,3.32,29,0,2,Budget Learners
U02331,2,0.0,0.0,2,4,0,1.325,25,0,2,Budget Learners
U02332,2,277.15,138.575,2,4,0,3.305,23,1,0,Casual Learners
U02333,3,415.51,138.50333333333333,3,0,0,3.2099999999999995,32,0,2,Budget Learners
U02334,2,0.78,0.39,2,7,0,4.34,23,0,2,Budget Learners
U02335,1,0.78,0.78,1,7,0,3.89,25,0,2,Budget Learners
U02336,14,1228.1100000000001,87.72214285714287,9,6,2,2.6392857142857147,17,0,1,Explorer Learners
U02337,13,1676.03,128.92538461538462,6,1,1,2.924615384615384,18,0,1,Explorer Learners
U02338,1,0.0,0.0,1,6,2,4.1,29,0,2,Budget Learners
U02339,1,285.05,285.05,1,1,1,1.96,33,0,3,Premium Specialists
U02340,2,37.89,18.945,2,7,0,3.015,20,1,0,Casual Learners
U02341,13,957.45,73.65,9,0,1,3.5846153846153848,17,1,1,Explorer Learners
U02342,2,89.59,44.795,2,0,0,2.245,21,1,0,Casual Learners
U02343,4,559.88,139.97,3,7,0,2.35,29,1,0,Casual Learners
U02344,14,1335.99,95.42785714285715,9,0,1,3.0100000000000002,26,1,1,Explorer Learners
U02345,13,1047.8,80.6,8,7,0,3.1500000000000004,31,1,1,Explorer Learners
U02346,1,394.26,394.26,1,2,2,1.35,34,1,3,Premium Specialists
U02347,1,0.0,0.0,1,2,2,3.93,27,1,0,Casual Learners
U02348,1,0.0,0.0,1,2,2,1.91,20,1,0,Casual Learners
U02349,14,1028.3,73.45,9,5,1,3.3842857142857143,27,1,1,Explorer Learners
U02350,2,295.02,147.51,2,3,0,3.23,31,0,2,Budget Learners
U02351,2,0.0,0.0,2,6,1,3.17,22,0,2,Budget Learners
U02352,3,299.57,99.85666666666667,2,3,2,3.6199999999999997,30,0,2,Budget Learners
U02353,1,0.0,0.0,1,5,1,4.44,16,1,0,Casual Learners
U02354,1,487.92,487.92,1,1,0,3.64,29,0,3,Premium Specialists
U02355,1,119.04,119.04,1,6,2,2.75,32,0,2,Budget Learners
U02356,1,0.0,0.0,1,6,0,1.59,35,1,0,Casual Learners
U02357,2,0.0,0.0,2,1,0,2.79,28,0,2,Budget Learners
U02358,4,1066.84,266.71,4,0,0,3.205,22,1,3,Premium Specialists
U02359,2,0.0,0.0,2,3,1,2.58,32,0,2,Budget Learners
U02360,1,0.0,0.0,1,6,0,1.59,18,0,2,Budget Learners
U02361,2,327.99,163.995,2,3,1,2.265,26,0,2,Budget Learners
U02362,1,0.0,0.0,1,4,0,1.52,33,0,2,Budget Learners
U02363,1,487.92,487.92,1,1,0,3.64,15,1,3,Premium Specialists
U02364,1,299.57,299.57,1,3,1,3.74,29,0,3,Premium Specialists
U02365,1,0.0,0.0,1,3,2,3.02,34,0,2,Budget Learners
U02366,1,0.0,0.0,1,8,2,4.72,19,0,2,Budget Learners
U02367,1,0.0,0.0,1,1,0,3.15,25,1,0,Casual Learners
U02368,4,451.37,112.8425,4,3,0,3.2525,31,1,0,Casual Learners
U02369,2,0.0,0.0,2,5,0,3.465,16,1,0,Casual Learners
U02370,14,1092.76,78.05428571428571,11,1,2,3.1721428571428576,24,1,1,Explorer Learners
U02371,12,1569.7,130.80833333333334,8,0,0,2.8333333333333335,34,0,1,Explorer Learners
U02372,3,0.0,0.0,3,2,2,4.4,35,1,0,Casual Learners
U02373,2,487.92,243.96,2,1,0,3.62,22,1,3,Premium Specialists
U02374,3,0.78,0.26,2,7,0,4.3566666666666665,22,1,0,Casual Learners
U02375,1,276.37,276.37,1,4,0,2.72,33,0,3,Premium Specialists
U02376,1,0.0,0.0,1,4,0,2.61,19,0,2,Budget Learners
U02377,2,0.0,0.0,2,1,0,3.795,35,1,0,Casual Learners
U02378,1,0.0,0.0,1,5,2,4.66,23,1,0,Casual Learners
U02379,2,0.0,0.0,2,1,0,3.065,20,1,0,Casual Learners
U02380,3,720.28,240.09333333333333,3,1,2,2.453333333333333,24,0,3,Premium Specialists
U02381,1,415.51,415.51,1,0,2,3.11,31,0,3,Premium Specialists
U02382,1,490.9,490.9,1,0,1,4.55,32,1,3,Premium Specialists
U02383,1,0.0,0.0,1,8,2,4.72,21,1,0,Casual Learners
U02384,3,119.04,39.68,3,0,1,2.5066666666666664,22,1,0,Casual Learners
U02385,1,0.0,0.0,1,2,1,4.94,30,1,0,Casual Learners
U02386,4,299.57,74.8925,4,3,1,4.2075,35,1,0,Casual Learners
U02387,1,0.0,0.0,1,4,0,1.52,31,1,0,Casual Learners
U02388,1,346.71,346.71,1,10,0,1.23,23,1,3,Premium Specialists
U02389,2,177.34,88.67,2,1,0,3.52,33,1,0,Casual Learners
U02390,2,472.28,236.14,1,9,1,3.585,28,0,3,Premium Specialists
U02391,1,0.0,0.0,1,2,0,2.38,20,0,2,Budget Learners
U02392,2,212.39,106.195,2,5,0,3.3,21,1,0,Casual Learners
U02393,1,0.0,0.0,1,11,1,3.32,18,1,0,Casual Learners
U02394,1,299.57,299.57,1,3,1,3.74,35,1,3,Premium Specialists
U02395,3,0.0,0.0,3,2,1,4.3500000000000005,32,0,2,Budget Learners
U02396,1,212.39,212.39,1,5,0,3.15,16,0,2,Budget Learners
U02397,1,0.0,0.0,1,9,1,3.85,22,1,0,Casual Learners
U02398,2,248.88,124.44,2,0,0,2.545,26,0,2,Budget Learners
U02399,1,0.0,0.0,1,8,0,2.01,22,1,0,Casual Learners
U02400,1,0.0,0.0,1,5,2,4.66,17,1,0,Casual Learners
U02401,1,490.9,490.9,1,0,1,4.55,28,1,3,Premium Specialists
U02402,1,0.0,0.0,1,1,0,3.15,19,0,2,Budget Learners
U02403,1,0.0,0.0,1,2,0,2.38,18,0,2,Budget Learners
U02404,2,53.86,26.93,2,6,1,3.575,28,1,0,Casual Learners
U02405,1,0.0,0.0,1,11,1,3.32,25,0,2,Budget Learners
U02406,2,314.26,157.13,2,4,0,2.0100000000000002,23,0,2,Budget Learners
U02407,2,0.0,0.0,2,2,1,4.3950000000000005,27,1,0,Casual Learners
U02408,1,0.0,0.0,1,7,1,1.13,34,0,2,Budget Learners
U02409,1,0.0,0.0,1,7,2,1.73,24,0,2,Budget Learners
U02410,12,1444.1200000000001,120.34333333333335,10,5,0,3.4416666666666664,18,1,1,Explorer Learners
U02411,1,37.89,37.89,1,11,0,1.3,31,0,2,Budget Learners
U02412,1,0.0,0.0,1,8,0,2.98,15,0,2,Budget Learners
U02413,2,0.0,0.0,2,6,0,4.445,25,1,0,Casual Learners
U02414,3,472.28,157.42666666666665,2,9,1,4.2299999999999995,21,1,0,Casual Learners
U02415,11,1568.1699999999998,142.56090909090906,7,0,1,2.9454545454545453,33,1,1,Explorer Learners
U02416,1,0.0,0.0,1,4,0,4.45,24,0,2,Budget Learners
U02417,1,0.0,0.0,1,8,0,2.01,34,0,2,Budget Learners
U02418,1,0.0,0.0,1,7,2,1.73,23,1,0,Casual Learners
U02419,1,0.0,0.0,1,3,2,3.02,17,0,2,Budget Learners
U02420,1,0.0,0.0,1,8,2,4.11,20,0,2,Budget Learners
U02421,1,0.0,0.0,1,6,2,4.1,15,0,2,Budget Learners
U02422,1,57.32,57.32,1,11,0,4.74,21,0,2,Budget Learners
U02423,2,445.67,222.835,2,3,0,2.04,32,0,3,Premium Specialists
U02424,1,0.0,0.0,1,7,2,4.73,31,0,2,Budget Learners
U02425,2,0.0,0.0,2,0,1,4.075,24,0,2,Budget Learners
U02426,1,299.57,299.57,1,3,1,3.74,19,0,3,Premium Specialists
U02427,15,893.0,59.53333333333333,9,11,0,3.372,31,0,1,Explorer Learners
U02428,2,548.22,274.11,2,0,0,4.645,30,1,3,Premium Specialists
U02429,3,0.0,0.0,2,9,1,2.0233333333333334,30,0,2,Budget Learners
U02430,1,0.0,0.0,1,11,1,3.32,29,1,0,Casual Learners
U02431,1,327.99,327.99,1,10,1,1.51,16,1,3,Premium Specialists
U02432,15,1593.46,106.23066666666666,10,3,1,2.9373333333333336,30,0,1,Explorer Learners
U02433,1,117.68,117.68,1,3,0,2.57,15,0,2,Budget Learners
U02434,1,0.0,0.0,1,9,1,3.85,31,1,0,Casual Learners
U02435,1,487.92,487.92,1,1,0,3.64,17,1,3,Premium Specialists
U02436,3,445.67,148.55666666666667,3,3,1,2.4666666666666663,16,1,0,Casual Learners
U02437,1,0.0,0.0,1,8,0,2.98,15,1,0,Casual Learners
U02438,1,0.0,0.0,1,2,0,2.38,28,0,2,Budget Learners
U02439,1,276.37,276.37,1,4,0,2.72,22,0,3,Premium Specialists
U02440,1,0.0,0.0,1,8,2,4.11,26,0,2,Budget Learners
U02441,1,0.0,0.0,1,5,1,4.44,33,1,0,Casual Learners
U02442,1,0.0,0.0,1,6,2,4.1,23,1,0,Casual Learners
U02443,2,95.21000000000001,47.605000000000004,1,11,0,3.02,22,0,2,Budget Learners
U02444,1,0.0,0.0,1,2,2,1.91,28,0,2,Budget Learners
U02445,14,1507.12,107.65142857142857,10,7,2,2.71,26,0,1,Explorer Learners
U02446,2,490.9,245.45,2,0,1,3.9349999999999996,29,1,3,Premium Specialists
U02447,1,0.0,0.0,1,4,0,4.45,31,0,2,Budget Learners
U02448,2,0.0,0.0,2,4,0,2.8099999999999996,17,1,0,Casual Learners
U02449,1,285.05,285.05,1,1,1,1.96,32,1,3,Premium Specialists
U02450,1,0.0,0.0,1,7,2,1.73,30,0,2,Budget Learners
U02451,2,0.0,0.0,2,8,0,3.035,31,1,0,Casual Learners
U02452,2,0.0,0.0,2,4,0,2.865,23,0,2,Budget Learners
U02453,1,212.39,212.39,1,5,0,3.15,29,0,2,Budget Learners
U02454,2,0.0,0.0,2,1,0,2.335,28,1,0,Casual Learners
U02455,1,0.0,0.0,1,1,0,2.0,34,1,0,Casual Learners
U02456,1,0.0,0.0,1,2,2,3.93,35,1,0,Casual Learners
U02457,1,0.0,0.0,1,3,2,3.02,31,0,2,Budget Learners
U02458,2,443.7,221.85,2,1,0,2.63,26,0,3,Premium Specialists
U02459,12,625.46,52.12166666666667,9,4,1,3.0966666666666662,33,1,1,Explorer Learners
U02460,1,0.0,0.0,1,2,0,2.38,21,0,2,Budget Learners
U02461,2,0.0,0.0,2,1,0,2.7649999999999997,15,0,2,Budget Learners
U02462,1,327.99,327.99,1,10,1,1.51,26,1,3,Premium Specialists
U02463,1,0.0,0.0,1,10,1,4.68,29,1,0,Casual Learners
U02464,1,0.0,0.0,1,9,1,3.85,21,0,2,Budget Learners
U02465,2,0.0,0.0,2,4,1,3.695,27,1,0,Casual Learners
U02466,4,365.96000000000004,91.49000000000001,4,0,2,3.285,23,1,0,Casual Learners
U02467,1,0.0,0.0,1,5,1,2.14,19,1,0,Casual Learners
U02468,3,0.0,0.0,3,3,2,4.346666666666667,29,0,2,Budget Learners
U02469,2,0.0,0.0,2,9,1,2.3,21,1,0,Casual Learners
U02470,13,734.32,56.48615384615385,7,4,0,2.6907692307692312,34,1,1,Explorer Learners
U02471,1,326.02,326.02,1,1,2,2.69,16,0,3,Premium Specialists
U02472,1,0.0,0.0,1,6,1,4.14,17,1,0,Casual Learners
U02473,1,0.0,0.0,1,2,1,4.94,31,0,2,Budget Learners
U02474,1,0.0,0.0,1,7,2,1.73,27,1,0,Casual Learners
U02475,1,0.0,0.0,1,8,2,4.72,35,1,0,Casual Learners
U02476,1,0.0,0.0,1,2,0,2.38,34,0,2,Budget Learners
U02477,1,342.61,342.61,1,10,2,4.84,17,1,3,Premium Specialists
U02478,2,490.9,245.45,2,0,1,4.24,30,1,3,Premium Specialists
U02479,4,285.05,71.2625,4,1,1,2.9475000000000002,19,0,2,Budget Learners
U02480,1,0.0,0.0,1,5,2,4.66,35,1,0,Casual Learners
U02481,1,0.0,0.0,1,8,0,2.98,29,1,0,Casual Learners
U02482,2,0.0,0.0,2,0,0,2.725,35,1,0,Casual Learners
U02483,1,0.0,0.0,1,2,1,4.94,25,1,0,Casual Learners
U02484,4,285.05,71.2625,4,1,1,2.045,25,0,2,Budget Learners
U02485,14,621.35,44.38214285714286,8,8,0,3.3614285714285717,22,1,1,Explorer Learners
U02486,2,177.34,88.67,1,5,0,4.275,29,1,0,Casual Learners
U02487,1,0.0,0.0,1,8,0,2.98,23,1,0,Casual Learners
U02488,1,0.0,0.0,1,3,2,3.02,27,0,2,Budget Learners
U02489,1,0.0,0.0,1,3,1,3.65,18,1,0,Casual Learners
U02490,13,0.78,0.060000000000000005,8,3,1,3.7130769230769234,24,0,1,Explorer Learners
U02491,1,0.0,0.0,1,6,1,4.14,17,0,2,Budget Learners
U02492,1,0.0,0.0,1,2,2,3.93,19,1,0,Casual Learners
U02493,1,0.0,0.0,1,2,2,1.91,22,0,2,Budget Learners
U02494,1,0.0,0.0,1,7,2,1.73,32,1,0,Casual Learners
U02495,2,89.59,44.795,2,0,1,3.5600000000000005,28,1,0,Casual Learners
U02496,1,0.0,0.0,1,4,0,1.52,33,0,2,Budget Learners
U02497,2,0.0,0.0,2,2,0,2.8499999999999996,26,0,2,Budget Learners
U02498,1,0.0,0.0,1,9,1,1.28,20,0,2,Budget Learners
U02499,1,0.0,0.0,1,11,0,2.67,28,1,0,Casual Learners
U02500,1,0.0,0.0,1,8,2,4.11,29,1,0,Casual Learners
U02501,1,0.0,0.0,1,10,2,3.45,16,0,2,Budget Learners
U02502,1,0.0,0.0,1,1,0,2.0,16,0,2,Budget Learners
U02503,2,0.0,0.0,2,2,0,2.725,16,0,2,Budget Learners
U02504,4,326.02,81.505,3,1,0,3.0225,34,0,2,Budget Learners
U02505,1,248.1,248.1,1,0,1,1.2,35,0,3,Premium Specialists
U02506,1,285.05,285.05,1,1,1,1.96,16,0,3,Premium Specialists
U02507,1,0.0,0.0,1,2,0,2.38,32,0,2,Budget Learners
U02508,1,0.0,0.0,1,4,1,4.51,32,1,0,Casual Learners
U02509,3,0.78,0.26,3,1,0,3.1633333333333336,24,1,0,Casual Learners
U02510,2,0.0,0.0,2,9,1,3.78,23,1,0,Casual Learners
U02511,1,0.0,0.0,1,9,2,2.43,30,0,2,Budget Learners
U02512,14,934.95,66.78214285714286,8,10,2,3.1221428571428573,15,0,1,Explorer Learners
U02513,1,472.28,472.28,1,9,1,4.74,23,1,3,Premium Specialists
U02514,2,0.0,0.0,2,0,0,4.045,17,1,0,Casual Learners
U02515,11,996.46,90.58727272727273,8,2,1,3.016363636363636,15,1,1,Explorer Learners
U02516,1,0.0,0.0,1,8,0,2.98,32,1,0,Casual Learners
U02517,2,464.39,232.195,2,3,0,1.9,30,0,3,Premium Specialists
U02518,1,0.0,0.0,1,9,2,2.43,19,0,2,Budget Learners
U02519,2,89.59,44.795,2,0,1,3.165,29,1,0,Casual Learners
U02520,1,0.0,0.0,1,0,1,3.64,29,1,0,Casual Learners
U02521,4,89.59,22.3975,4,0,2,4.135,25,1,0,Casual Learners
U02522,1,117.68,117.68,1,3,0,2.57,21,0,2,Budget Learners
U02523,1,0.0,0.0,1,6,0,1.59,31,1,0,Casual Learners
U02524,1,0.0,0.0,1,5,2,4.66,32,1,0,Casual Learners
U02525,1,0.0,0.0,1,7,1,1.13,25,1,0,Casual Learners
U02526,2,461.65000000000003,230.82500000000002,2,6,2,3.795,30,0,3,Premium Specialists
U02527,1,0.0,0.0,1,10,1,4.68,32,0,2,Budget Learners
U02528,1,0.0,0.0,1,6,1,4.14,35,1,0,Casual Learners
U02529,3,299.57,99.85666666666667,3,3,1,3.9500000000000006,17,0,2,Budget Learners
U02530,1,472.28,472.28,1,9,1,4.74,21,1,3,Premium Specialists
U02531,4,0.0,0.0,3,7,2,3.4800000000000004,22,0,2,Budget Learners
U02532,1,0.0,0.0,1,3,2,3.02,26,1,0,Casual Learners
U02533,1,0.0,0.0,1,9,2,2.43,18,0,2,Budget Learners
U02534,2,0.0,0.0,2,4,0,3.59,25,0,2,Budget Learners
U02535,2,327.99,163.995,2,7,1,3.12,26,0,2,Budget Learners
U02536,2,0.0,0.0,1,11,0,2.435,16,1,0,Casual Learners
U02537,12,1763.05,146.92083333333332,8,0,0,3.831666666666667,31,0,1,Explorer Learners
U02538,1,0.0,0.0,1,2,2,1.91,18,1,0,Casual Learners
U02539,2,394.26,197.13,1,2,1,3.1450000000000005,20,0,3,Premium Specialists
U02540,15,1028.3,68.55333333333333,11,0,0,3.033333333333333,33,0,1,Explorer Learners
U02541,13,1775.24,136.55692307692308,8,0,1,3.6353846153846154,18,0,1,Explorer Learners
U02542,13,815.93,62.76384615384615,7,7,0,3.233846153846154,35,0,1,Explorer Learners
U02543,1,0.0,0.0,1,0,1,3.64,28,1,0,Casual Learners
U02544,1,490.9,490.9,1,0,1,4.55,29,1,3,Premium Specialists
U02545,2,0.0,0.0,1,2,2,2.92,16,0,2,Budget Learners
U02546,1,285.05,285.05,1,1,1,1.96,27,0,3,Premium Specialists
U02547,1,0.0,0.0,1,3,2,3.6,30,0,2,Budget Learners
U02548,2,487.92,243.96,2,1,0,3.785,25,1,3,Premium Specialists
U02549,1,0.0,0.0,1,2,0,2.38,27,1,0,Casual Learners
U02550,1,327.99,327.99,1,10,1,1.51,18,1,3,Premium Specialists
U02551,1,0.0,0.0,1,11,0,2.67,25,1,0,Casual Learners
U02552,1,0.0,0.0,1,4,1,4.51,27,1,0,Casual Learners
U02553,2,487.92,243.96,2,1,0,2.775,35,0,3,Premium Specialists
U02554,1,299.57,299.57,1,3,1,3.74,32,1,3,Premium Specialists
U02555,1,0.0,0.0,1,4,1,4.51,15,1,0,Casual Learners
U02556,1,276.37,276.37,1,4,0,2.72,18,0,3,Premium Specialists
U02557,1,0.0,0.0,1,0,1,3.64,25,0,2,Budget Learners
U02558,4,0.78,0.195,4,2,2,3.6725000000000003,23,0,2,Budget Learners
U02559,1,0.0,0.0,1,4,0,4.45,33,0,2,Budget Learners
U02560,1,0.0,0.0,1,3,1,3.65,22,1,0,Casual Learners
U02561,1,0.0,0.0,1,8,2,4.72,33,1,0,Casual Learners
U02562,4,326.02,81.505,4,1,1,3.09,18,1,0,Casual Learners
U02563,1,0.0,0.0,1,2,2,3.93,27,1,0,Casual Learners
U02564,13,1558.96,119.92,8,2,1,3.1046153846153848,19,0,1,Explorer Learners
U02565,1,327.99,327.99,1,10,1,1.51,32,1,3,Premium Specialists
U02566,14,1608.62,114.90142857142857,10,9,1,3.367142857142857,30,0,1,Explorer Learners
U02567,1,0.0,0.0,1,7,0,1.81,35,1,0,Casual Learners
U02568,2,0.0,0.0,2,5,0,3.71,33,0,2,Budget Learners
U02569,1,0.0,0.0,1,4,0,1.52,35,0,2,Budget Learners
U02570,1,472.28,472.28,1,9,1,4.74,25,0,3,Premium Specialists
U02571,1,0.0,0.0,1,2,2,1.91,20,0,2,Budget Learners
U02572,1,0.0,0.0,1,4,0,2.61,33,0,2,Budget Learners
U02573,1,0.0,0.0,1,9,1,1.28,28,0,2,Budget Learners
U02574,1,346.71,346.71,1,10,0,1.23,24,1,3,Premium Specialists
U02575,2,285.05,142.525,2,1,1,1.545,30,0,2,Budget Learners
U02576,1,117.68,117.68,1,3,0,2.57,17,0,2,Budget Learners
U02577,2,285.05,142.525,2,1,1,3.035,21,0,2,Budget Learners
U02578,1,0.0,0.0,1,6,1,4.14,15,1,0,Casual Learners
U02579,1,0.0,0.0,1,8,2,4.72,28,0,2,Budget Learners
U02580,1,285.05,285.05,1,1,1,1.96,17,0,3,Premium Specialists
U02581,2,346.71,173.355,2,8,0,2.67,22,0,2,Budget Learners
U02582,15,648.64,43.242666666666665,10,2,1,3.786666666666667,23,1,1,Explorer Learners
U02583,14,759.86,54.27571428571429,10,3,1,2.8449999999999998,33,1,1,Explorer Learners
U02584,2,0.78,0.39,2,2,0,3.135,20,1,0,Casual Learners
U02585,2,465.75,232.875,2,6,0,1.99,32,1,3,Premium Specialists
U02586,1,0.0,0.0,1,0,1,3.64,23,1,0,Casual Learners
U02587,2,285.05,142.525,2,1,1,2.9050000000000002,30,1,0,Casual Learners
U02588,1,415.51,415.51,1,0,2,3.11,18,1,3,Premium Specialists
U02589,1,0.78,0.78,1,7,0,3.89,26,0,2,Budget Learners
U02590,2,248.1,124.05,2,0,1,2.93,20,1,0,Casual Learners
U02591,1,0.0,0.0,1,7,2,4.73,33,1,0,Casual Learners
U02592,2,472.28,236.14,2,2,1,4.84,15,1,3,Premium Specialists
U02593,12,1432.53,119.3775,10,2,0,3.4291666666666667,16,1,1,Explorer Learners
U02594,1,327.99,327.99,1,10,1,1.51,18,0,3,Premium Specialists
U02595,1,0.78,0.78,1,7,0,3.89,17,1,0,Casual Learners
U02596,1,212.39,212.39,1,5,0,3.15,19,0,2,Budget Learners
U02597,2,269.71,134.855,2,5,0,3.9450000000000003,17,0,2,Budget Learners
U02598,1,0.0,0.0,1,3,2,3.6,25,0,2,Budget Learners
U02599,2,436.29999999999995,218.14999999999998,2,0,0,1.955,33,0,3,Premium Specialists
U02600,3,623.0799999999999,207.6933333333333,3,2,0,2.11,17,1,3,Premium Specialists
U02601,4,0.0,0.0,4,0,1,2.9675000000000002,19,0,2,Budget Learners
U02602,13,974.75,74.98076923076923,9,2,2,3.3984615384615386,33,1,1,Explorer Learners
U02603,1,0.0,0.0,1,2,1,4.94,31,0,2,Budget Learners
U02604,1,0.0,0.0,1,3,2,3.02,16,1,0,Casual Learners
